key,model,group,doors,from_year,to_year,type,weight
volkswagen-santana-1982/3540,Volkswagen,Santana Sedan,4,1982,1982,sedan,1025
volkswagen-scirocco-1977/2874,Volkswagen,Scirocco Sedan,2,1977,1981,sedan,780
volkswagen-scirocco-1981/2875,Volkswagen,Scirocco Coupe,3,1981,1983,coupé,855
volkswagen-scirocco-2008/2876,Volkswagen,Scirocco Coupe,3,2008,2013,coupé,1247
volkswagen-sharan-1996/2877,Volkswagen,Sharan Mpv,5,1996,1997,mpv,1700
volkswagen-sharan-1997/2878,Volkswagen,Sharan Mpv,5,1997,2000,mpv,1639
volkswagen-sharan-2000/2879,Volkswagen,Sharan Mpv,5,2000,2008,mpv,1583
volkswagen-sharan-2010/2880,Volkswagen,Sharan Mpv,5,2010,2015,mpv,1674
volkswagen-sharan-2015/3541,Volkswagen,Sharan Mpv,5,2015,present,mpv,1655
volkswagen-tiguan-2007/2881,Volkswagen,Tiguan Suv,5,2007,2010,suv/crossover,1579
volkswagen-tiguan-2011/2882,Volkswagen,Tiguan Suv,5,2011,2013,suv/crossover,1544
volkswagen-tiguan-2016/3542,Volkswagen,Tiguan Suv,5,2016,available,suv/crossover,1569
volkswagen-touareg-2002/2883,Volkswagen,Touareg Suv,5,2002,2004,suv/crossover,2164
volkswagen-touareg-2007/2884,Volkswagen,Touareg Suv,5,2007,2010,suv/crossover,2577
volkswagen-touareg-2010/2885,Volkswagen,Touareg Suv,5,2010,2011,suv/crossover,2074
volkswagen-touareg-2014/3391,Volkswagen,Touareg Suv,5,2014,2015,suv/crossover,2215
volkswagen-touran-2003/2888,Volkswagen,Touran Mpv,5,2003,2004,mpv,1473
volkswagen-touran-2006/2889,Volkswagen,Touran Mpv,5,2006,2010,mpv,1473
volkswagen-touran-2010/2890,Volkswagen,Touran Mpv,5,2010,2010,mpv,1479
volkswagen-touran-2015/3543,Volkswagen,Touran Mpv,5,2015,present,mpv,1376
volkswagen-transporter-kombi-2012/2891,Volkswagen,Transporter Kombi Minivan,4,2012,2015,bus,1865
volkswagen-transporter-kombi-2015/3544,Volkswagen,Transporter Kombi Minivan,4,2015,present,bus,1890
volkswagen-up-2011/3392,Volkswagen,Up Hatchback,3,2011,2012,hatchback,829
volkswagen-up-2012/2893,Volkswagen,Up Hatchback,5,2012,present,hatchback,931
volkswagen-up-2016/4106,Volkswagen,Up Hatchback,3,2016,available,hatchback,834
volkswagen-up-2016/4109,Volkswagen,Up Hatchback,5,2016,available,hatchback,834
volkswagen-vento-1992/2894,Volkswagen,Vento Sedan,4,1992,1998,sedan,1111
volkswagen-xl1-2014/3393,Volkswagen,XL1 Coupe,2,2014,present,coupé,795
volvo-240-1982/2895,Volvo,240 Sedan,4,1982,1983,sedan,1222
volvo-240-1985/2896,Volvo,240 Sedan,4,1985,1989,sedan,1335
volvo-240-estate-1982/2897,Volvo,240 Estate Wagon,5,1982,1983,stationwagon,1311
volvo-240-estate-1985/2898,Volvo,240 Estate Wagon,5,1985,1989,stationwagon,1385
volvo-244-1980/3667,Volvo,244 Sedan,4,1980,1982,sedan,1247
volvo-245-1980/3668,Volvo,245 Wagon,5,1980,1982,stationwagon,1318
volvo-264-1980/3669,Volvo,264 Sedan,4,1980,1981,sedan,1350
volvo-265-1980/3670,Volvo,265 Wagon,5,1980,1982,stationwagon,NA
volvo-340-1982/2899,Volvo,340 Hatchback,3,1982,1985,hatchback,942
volvo-340-1982/2901,Volvo,340 Hatchback,5,1982,1984,hatchback,950
volvo-340-1983/2903,Volvo,340 Sedan,4,1983,1985,sedan,945
volvo-340-1985/2900,Volvo,340 Hatchback,3,1985,1988,hatchback,925
volvo-340-1985/2902,Volvo,340 Hatchback,5,1985,1986,hatchback,950
volvo-340-1985/2904,Volvo,340 Sedan,4,1985,1989,sedan,945
volvo-343-1978/3671,Volvo,343 Hatchback,3,1978,1981,hatchback,989
volvo-343-1981/3672,Volvo,343 Hatchback,3,1981,1982,hatchback,965
volvo-345-1979/4110,Volvo,345 Hatchback,5,1979,1981,hatchback,1014
volvo-345-1981/4111,Volvo,345 Hatchback,5,1981,1982,hatchback,985
volvo-360-1982/3394,Volvo,360 Hatchback,3,1982,1985,hatchback,1048
volvo-360-1982/3396,Volvo,360 Hatchback,5,1982,1985,hatchback,1068
volvo-360-1983/3398,Volvo,360 Sedan,4,1983,1985,sedan,1060
volvo-360-1985/3395,Volvo,360 Hatchback,3,1985,1988,hatchback,1060
volvo-360-1985/3397,Volvo,360 Hatchback,5,1985,1988,hatchback,1076
volvo-360-1985/3399,Volvo,360 Sedan,4,1985,1988,sedan,1078
volvo-440-1988/2905,Volvo,440 Hatchback,5,1988,1993,hatchback,1045
volvo-440-1993/2906,Volvo,440 Hatchback,5,1993,1994,hatchback,1000
volvo-440-1994/2907,Volvo,440 Hatchback,5,1994,1996,hatchback,1028
volvo-460-1990/2908,Volvo,460 Sedan,4,1990,1993,sedan,1054
volvo-460-1993/2909,Volvo,460 Sedan,4,1993,1994,sedan,1008
volvo-460-1994/2910,Volvo,460 Sedan,4,1994,1996,sedan,1018
volvo-480-1986/2911,Volvo,480 Coupe,3,1986,1988,coupé,1008
volvo-66-1975/4112,Volvo,66 Sedan,2,1975,1981,sedan,818
volvo-740-1984/2912,Volvo,740 Sedan,4,1984,1987,sedan,1336
volvo-740-1989/2913,Volvo,740 Sedan,4,1989,1990,sedan,1340
volvo-740-estate-1985/2914,Volvo,740 Estate Wagon,5,1985,1989,stationwagon,1389
volvo-740-estate-1989/2915,Volvo,740 Estate Wagon,5,1989,1990,stationwagon,1420
